respondent_id,lhj_code,region,size,agency,supervisor_status,domain,topic,imp_rank,skill_rank
_118,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_119,KRO,Region 1,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_120,TDK,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_121,TDK,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_122,ZGF,Region 4,Frontier,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_123,QGZ,Region 1,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_124,ZGF,Region 4,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_125,RIP,Region 4,Frontier,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_126,FHK,Region 1,Frontier,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_127,PRF,Region 4,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_128,NCJ,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_129,WBE,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_130,TDK,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_131,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_132,KNN,Region 1,Frontier,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_133,CYQ,Region 5,Small,Tribal Health Department,Supervisor,partners,identify_engage_assets,Very important,Expert
_134,PQS,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_135,PRF,Region 4,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_136,JZC,Region 3,Frontier,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_137,YKE,Region 2,Small,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Beginner
_138,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_139,NCJ,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_140,LQD,Region 4,Small,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_141,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_142,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_143,PQS,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Not Important,NA
_144,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_145,HVJ,Region 3,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Proficient
_146,PQS,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_147,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_148,INE,Region 5,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_149,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_150,INE,Region 5,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_151,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_152,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_153,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_154,EUP,Region 2,Large,County Health Department,Supervisor,partners,identify_engage_assets,Not Important,NA
_155,TDK,Region 1,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_156,PRF,Region 4,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_157,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_158,WBW,Region 5,Large,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_159,RZY,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_160,PRF,Region 4,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_161,DDI,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_162,CKZ,Region 5,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_163,YLZ,Region 4,Medium,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_164,WBW,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_165,PRF,Region 4,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_166,ZKQ,Region 2,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_167,DDI,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_168,DDI,Region 1,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_169,ACX,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_170,VKQ,Region 2,Frontier,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_171,ACX,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_172,ACX,Region 2,Small,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Proficient
_173,YNM,Region 3,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_174,YKE,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_175,YKE,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_176,JSO,Region 3,Large,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_177,EUP,Region 2,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_178,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_179,ACX,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_180,YKE,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_181,DDI,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_182,HVJ,Region 3,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_183,DDI,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_184,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_185,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_186,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_187,ZAP,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Proficient
_188,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_189,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_190,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_191,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_192,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_193,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_194,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_195,EUP,Region 2,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_196,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_197,XHF,Region 2,Small,Tribal Health Department,Supervisor,partners,identify_engage_assets,Very important,Unable to perform
_198,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_199,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_200,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_201,YLZ,Region 4,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_202,GMU,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_203,PQS,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_204,PQS,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_205,GMU,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_206,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_207,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_208,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_209,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_210,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_211,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_212,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_213,HPF,Region 4,Large,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_214,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_215,JMO,Region 1,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_216,JMO,Region 1,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_217,JMO,Region 1,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_218,QGZ,Region 1,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_219,YOH,Region 1,Frontier,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Proficient
_220,LVI,Region 4,Small,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_221,LVI,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_222,ZAP,Region 4,Large,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_223,LVI,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_224,IWH,Region 5,Small,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_225,DDI,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_226,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_227,IWH,Region 5,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_228,IWH,Region 5,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_229,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_230,IWH,Region 5,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_231,IWH,Region 5,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_232,IWH,Region 5,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_233,IWH,Region 5,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_234,LVI,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_235,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_236,DDI,Region 1,Medium,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_237,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_238,ZAP,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Not Important,NA
_239,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_240,OXR,Region 2,Small,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_241,OXR,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_242,OXR,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_243,IAB,Region 4,Small,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_244,GMU,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_245,IWH,Region 5,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_246,IWH,Region 5,Small,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_247,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Not Important,NA
_248,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Beginner
_249,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_250,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_251,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_252,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_253,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_254,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_255,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Beginner
_256,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_257,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_258,ZAP,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Expert
_259,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_260,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_261,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_262,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_263,WGN,Region 3,Small,Tribal Health Department,Executive,partners,identify_engage_assets,NA,NA
_264,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_265,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_266,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Expert
_267,ZKQ,Region 2,Medium,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_268,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_269,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_270,YNM,Region 3,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_271,SMA,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_272,VUP,Region 4,Small,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_273,EUP,Region 2,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_274,LVI,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_275,ZKQ,Region 2,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Proficient
_276,SMA,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_277,VUP,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_278,SMA,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_279,HVJ,Region 3,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_280,EUP,Region 2,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_281,RZY,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_282,INE,Region 5,Medium,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_283,EUP,Region 2,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_284,EUP,Region 2,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_285,INE,Region 5,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_286,EUP,Region 2,Large,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_287,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_288,HVJ,Region 3,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_289,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_290,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_291,KNN,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_292,VUP,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_293,OES,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_294,HVJ,Region 3,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_295,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_296,JSO,Region 3,Large,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_297,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_298,SMA,Region 1,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_299,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_300,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_301,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_302,OXR,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_303,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_304,IWH,Region 5,Small,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Expert
_305,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_306,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_307,HPF,Region 4,Large,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_308,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_309,HPF,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Not Important,NA
_310,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_311,HPF,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_312,JIK,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_313,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_314,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_315,NDQ,Region 3,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_316,HPF,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_317,INE,Region 5,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_318,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_319,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_320,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_321,INE,Region 5,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_322,INE,Region 5,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Beginner
_323,INE,Region 5,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_324,ZAP,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_325,QGZ,Region 1,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_326,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_327,HPF,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_328,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_329,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_330,INE,Region 5,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_331,OES,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_332,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_333,INE,Region 5,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_334,INE,Region 5,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_335,WBE,Region 1,Frontier,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_336,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_337,HPF,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_338,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_339,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_340,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_341,ZAP,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_342,PQS,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_343,FHK,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_344,VUP,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_345,JSO,Region 3,Large,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_346,INE,Region 5,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_347,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_348,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_349,PQS,Region 4,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_350,WBW,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_351,JSO,Region 3,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_352,EUP,Region 2,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_353,HVJ,Region 3,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_354,IAB,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_355,QLZ,Region 1,Frontier,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_356,QLZ,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_357,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_358,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_359,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_360,CKZ,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_361,PLV,Region 2,Frontier,Tribal Health Department,Executive,partners,identify_engage_assets,NA,NA
_362,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_363,HPF,Region 4,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_364,QLZ,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_365,STW,Region 5,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_366,QLZ,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_367,CKZ,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_368,CKZ,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_369,CKZ,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_370,OUG,Region 3,Medium,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_371,MVU,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_372,MVU,Region 2,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_373,MVU,Region 2,Small,County Health Department,Supervisor,partners,identify_engage_assets,Moderately important,Proficient
_374,IWH,Region 5,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_375,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_376,KNN,Region 1,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_377,KNA,Region 5,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Beginner
_378,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_379,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_380,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_381,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_382,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_383,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_384,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_385,KNA,Region 5,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Proficient
_386,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_387,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_388,KNA,Region 5,Large,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_389,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_390,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_391,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_392,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_393,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_394,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_395,KNA,Region 5,Large,County Health Department,Supervisor,partners,identify_engage_assets,Very important,Expert
_396,KNA,Region 5,Large,County Health Department,Executive,partners,identify_engage_assets,NA,NA
_397,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_398,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_399,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_400,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_401,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_402,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_403,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_404,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_405,RIP,Region 4,Frontier,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_406,JSO,Region 3,Large,County Health Department,Supervisor,partners,identify_engage_assets,Somewhat important,NA
_407,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_408,LVI,Region 4,Small,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
_409,KNA,Region 5,Large,County Health Department,Non-supervisor,partners,identify_engage_assets,NA,NA
