respondent_id,lhj_code,region,size,agency,supervisor_status,domain,topic,imp_rank,skill_rank
_040,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_041,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_042,TDK,Region 1,Medium,County Health Department,Executive,justice,develop_diversity,Moderately important,Proficient
_043,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_044,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_045,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_046,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_047,HPF,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_048,HPF,Region 4,Large,County Health Department,Executive,justice,develop_diversity,Somewhat important,NA
_049,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_050,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_051,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_052,TDK,Region 1,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_053,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_054,GMU,Region 1,Frontier,County Health Department,Executive,justice,develop_diversity,Not Important,NA
_055,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_056,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_057,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_058,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_059,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_060,QGZ,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_061,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_062,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_063,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_064,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_065,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_066,QGZ,Region 1,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_067,TDK,Region 1,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_068,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_069,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_070,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_071,WBW,Region 5,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_072,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_073,WBW,Region 5,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_074,PQS,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_075,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_076,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_077,PRF,Region 4,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_078,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_079,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_080,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_081,PQS,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_082,KRO,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_083,KRO,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_084,KRO,Region 1,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_085,JMO,Region 1,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_086,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_087,HPF,Region 4,Large,County Health Department,Executive,justice,develop_diversity,Very important,Proficient
_088,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_089,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_090,KRO,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_091,QGZ,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_092,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_093,SMA,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_094,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_095,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_096,SMA,Region 1,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_097,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_098,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_099,QGZ,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_100,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_101,QGZ,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_102,KRO,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_103,NCJ,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_104,NCJ,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_105,NCJ,Region 2,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_106,NCJ,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_107,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_108,CYQ,Region 5,Small,Tribal Health Department,Supervisor,justice,develop_diversity,NA,NA
_109,STW,Region 5,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_110,NDQ,Region 3,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_111,NDQ,Region 3,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_112,NCJ,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_113,TDK,Region 1,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_114,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_115,NDQ,Region 3,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_116,NDQ,Region 3,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_117,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_118,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_119,KRO,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_120,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_121,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_122,ZGF,Region 4,Frontier,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_123,QGZ,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_124,ZGF,Region 4,Frontier,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_125,RIP,Region 4,Frontier,County Health Department,Executive,justice,develop_diversity,Very important,Beginner
_126,FHK,Region 1,Frontier,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_127,PRF,Region 4,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_128,NCJ,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_129,WBE,Region 1,Frontier,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_130,TDK,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_131,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_132,KNN,Region 1,Frontier,County Health Department,Executive,justice,develop_diversity,Moderately important,Proficient
_133,CYQ,Region 5,Small,Tribal Health Department,Supervisor,justice,develop_diversity,NA,NA
_134,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_135,PRF,Region 4,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_136,JZC,Region 3,Frontier,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_137,YKE,Region 2,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_138,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_139,NCJ,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_140,LQD,Region 4,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_141,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_142,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_143,PQS,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_144,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_145,HVJ,Region 3,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_146,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_147,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_148,INE,Region 5,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_149,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_150,INE,Region 5,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_151,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_152,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_153,CYQ,Region 5,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_154,EUP,Region 2,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_155,TDK,Region 1,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_156,PRF,Region 4,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_157,KNA,Region 5,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_158,WBW,Region 5,Large,County Health Department,Executive,justice,develop_diversity,Moderately important,Proficient
_159,RZY,Region 5,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_160,PRF,Region 4,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_161,DDI,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_162,CKZ,Region 5,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_163,YLZ,Region 4,Medium,County Health Department,Executive,justice,develop_diversity,Moderately important,Proficient
_164,WBW,Region 5,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_165,PRF,Region 4,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_166,ZKQ,Region 2,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_167,DDI,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_168,DDI,Region 1,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_169,ACX,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_170,VKQ,Region 2,Frontier,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_171,ACX,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_172,ACX,Region 2,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_173,YNM,Region 3,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_174,YKE,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_175,YKE,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_176,JSO,Region 3,Large,County Health Department,Executive,justice,develop_diversity,Moderately important,Expert
_177,EUP,Region 2,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_178,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_179,ACX,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_180,YKE,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_181,DDI,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_182,HVJ,Region 3,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_183,DDI,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_184,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_185,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_186,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_187,ZAP,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_188,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_189,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_190,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_191,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_192,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_193,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_194,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_195,EUP,Region 2,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_196,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_197,XHF,Region 2,Small,Tribal Health Department,Supervisor,justice,develop_diversity,NA,NA
_198,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_199,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_200,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_201,YLZ,Region 4,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_202,GMU,Region 1,Frontier,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_203,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_204,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_205,GMU,Region 1,Frontier,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_206,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_207,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_208,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_209,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_210,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_211,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_212,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_213,HPF,Region 4,Large,County Health Department,Executive,justice,develop_diversity,Very important,Proficient
_214,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_215,JMO,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_216,JMO,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_217,JMO,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_218,QGZ,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_219,YOH,Region 1,Frontier,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_220,LVI,Region 4,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_221,LVI,Region 4,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_222,ZAP,Region 4,Large,County Health Department,Executive,justice,develop_diversity,Moderately important,Proficient
_223,LVI,Region 4,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_224,IWH,Region 5,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_225,DDI,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_226,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_227,IWH,Region 5,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_228,IWH,Region 5,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_229,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_230,IWH,Region 5,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_231,IWH,Region 5,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_232,IWH,Region 5,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_233,IWH,Region 5,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_234,LVI,Region 4,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_235,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_236,DDI,Region 1,Medium,County Health Department,Executive,justice,develop_diversity,Moderately important,Proficient
_237,XHF,Region 2,Small,Tribal Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_238,ZAP,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_239,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_240,OXR,Region 2,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_241,OXR,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_242,OXR,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_243,IAB,Region 4,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_244,GMU,Region 1,Frontier,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_245,IWH,Region 5,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_246,IWH,Region 5,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_247,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_248,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_249,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_250,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_251,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_252,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_253,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_254,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_255,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_256,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_257,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_258,ZAP,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_259,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_260,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_261,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_262,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_263,WGN,Region 3,Small,Tribal Health Department,Executive,justice,develop_diversity,Very important,Expert
_264,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_265,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_266,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_267,ZKQ,Region 2,Medium,County Health Department,Executive,justice,develop_diversity,Moderately important,Beginner
_268,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_269,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_270,YNM,Region 3,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_271,SMA,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_272,VUP,Region 4,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_273,EUP,Region 2,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_274,LVI,Region 4,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_275,ZKQ,Region 2,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_276,SMA,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_277,VUP,Region 4,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_278,SMA,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_279,HVJ,Region 3,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_280,EUP,Region 2,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_281,RZY,Region 5,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_282,INE,Region 5,Medium,County Health Department,Executive,justice,develop_diversity,Very important,Proficient
_283,EUP,Region 2,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_284,EUP,Region 2,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_285,INE,Region 5,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_286,EUP,Region 2,Large,County Health Department,Executive,justice,develop_diversity,Moderately important,Beginner
_287,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_288,HVJ,Region 3,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_289,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_290,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_291,KNN,Region 1,Frontier,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_292,VUP,Region 4,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_293,OES,Region 4,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_294,HVJ,Region 3,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_295,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_296,JSO,Region 3,Large,County Health Department,Executive,justice,develop_diversity,Very important,Expert
_297,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_298,SMA,Region 1,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_299,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_300,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_301,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_302,OXR,Region 2,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_303,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_304,IWH,Region 5,Small,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_305,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_306,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_307,HPF,Region 4,Large,County Health Department,Executive,justice,develop_diversity,Very important,Beginner
_308,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_309,HPF,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_310,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_311,HPF,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_312,JIK,Region 1,Frontier,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_313,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_314,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_315,NDQ,Region 3,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_316,HPF,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_317,INE,Region 5,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_318,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_319,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_320,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_321,INE,Region 5,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_322,INE,Region 5,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_323,INE,Region 5,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_324,ZAP,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_325,QGZ,Region 1,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_326,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_327,HPF,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_328,JSO,Region 3,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_329,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_330,INE,Region 5,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_331,OES,Region 4,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_332,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_333,INE,Region 5,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_334,INE,Region 5,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_335,WBE,Region 1,Frontier,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_336,ZKQ,Region 2,Medium,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_337,HPF,Region 4,Large,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_338,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_339,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_340,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_341,ZAP,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_342,PQS,Region 4,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_343,FHK,Region 1,Frontier,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_344,VUP,Region 4,Small,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
_345,JSO,Region 3,Large,County Health Department,Executive,justice,develop_diversity,Very important,Proficient
_346,INE,Region 5,Medium,County Health Department,Supervisor,justice,develop_diversity,NA,NA
_347,JSO,Region 3,Large,County Health Department,Non-supervisor,justice,develop_diversity,NA,NA
